date,home_team,away_team,tournament,result,home_elo,away_elo,elo_diff,home_legacy,away_legacy,legacy_diff,home_win_rate,away_win_rate,home_gd_pg,away_gd_pg,home_federation_AFC,home_federation_CAF,home_federation_CONCACAF,home_federation_CONMEBOL,home_federation_OFC,home_federation_OTHER,home_federation_UEFA,away_federation_AFC,away_federation_CAF,away_federation_CONCACAF,away_federation_CONMEBOL,away_federation_OFC,away_federation_OTHER,away_federation_UEFA
2011-11-15,Kuwait,United Arab Emirates,FIFA World Cup qualification,2,1620.5363703621772,1530.432540333014,90.10383002916319,1607.9158794933114,1586.7243579366468,21.19152155666461,0.4,0.3,0.3,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Lebanon,South Korea,FIFA World Cup qualification,2,1393.492263767296,1820.9292337403888,-427.4369699730928,1476.2671682050525,1729.137713598323,-252.8705453932705,0.3,0.6,-0.8,1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Panama,Dominica,FIFA World Cup qualification,2,1682.62475964511,1257.0149699900517,425.6097896550584,1524.3739181730296,1343.0797192825446,181.29419889048495,0.6,0.3,1.2,-0.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2011-11-15,Namibia,Djibouti,FIFA World Cup qualification,2,1408.9787348335444,1113.7207936975803,295.2579411359641,1401.2578709529716,1217.2546794658633,184.00319148710832,0.3,0.0,-0.6,-3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-15,Madagascar,Equatorial Guinea,FIFA World Cup qualification,2,1362.9795232530141,1396.968586480865,-33.98906322785092,1491.8988700449008,1358.8376601372918,133.06120990760905,0.0,0.4,-1.4,-0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-11-15,Montenegro,Czech Republic,UEFA Euro qualification,0,1612.8259075185126,1730.6464982917175,-117.82059077320491,1579.6153682708928,1765.7299791386058,-186.11461086771305,0.3,0.4,-0.2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2011-11-15,Mozambique,Comoros,FIFA World Cup qualification,2,1472.5910013687828,1218.5425369374682,254.04846443131464,1454.818429603433,1294.8083011625993,160.0101284408338,0.4,0.0,-0.1,-1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-15,Saint Vincent and the Grenadines,Belize,FIFA World Cup qualification,0,1420.7803085588578,1320.9345460829168,99.845762475941,1457.7264588510072,1366.2129853807198,91.51347347028741,0.3,0.3,-0.1,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-15,Singapore,China PR,FIFA World Cup qualification,0,1451.5493435359463,1695.6917213666354,-244.14237783068916,1457.3656762658352,1647.3361729645972,-189.97049669876196,0.3,0.7,-0.4,1.3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-11-15,Saudi Arabia,Oman,FIFA World Cup qualification,1,1630.7672355382845,1649.3844131615344,-18.617177623249972,1696.8437881862437,1547.5397250449992,149.30406314124457,0.3,0.4,0.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Tanzania,Chad,FIFA World Cup qualification,0,1441.898935490238,1336.5656558738501,105.33327961638793,1427.2196783111901,1404.7848947512798,22.43478355991033,0.3,0.0,-0.5,-1.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-15,Thailand,Australia,FIFA World Cup qualification,0,1560.044629797574,1819.069553644247,-259.0249238466729,1571.14941790547,1765.130653664733,-193.98123575926297,0.3,0.7,0.1,1.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Trinidad and Tobago,Guyana,FIFA World Cup qualification,2,1552.6175730988878,1519.6411256265922,32.976447472295604,1581.1691548735857,1406.6140525202609,174.55510235332486,0.6,0.7,1.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2011-11-15,Uzbekistan,Tajikistan,FIFA World Cup qualification,2,1623.029181830459,1450.1572002393557,172.87198159110335,1575.022971677612,1468.684421849072,106.33854982854018,0.5,0.4,0.5,-0.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Venezuela,Bolivia,FIFA World Cup qualification,2,1706.7375501294114,1528.304395961564,178.4331541678473,1530.331950506924,1562.44285081757,-32.110900310646,0.3,0.0,-0.6,-1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-11-15,Qatar,Bahrain,FIFA World Cup qualification,1,1584.5786408431966,1613.8304608276242,-29.251819984427584,1599.4342429798103,1567.9121361706452,31.522106809165052,0.3,0.4,0.3,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-15,Rwanda,Eritrea,FIFA World Cup qualification,2,1403.735341266211,1333.185034026083,70.55030724012795,1458.7058072880604,1388.2761632325687,70.42964405549174,0.2,0.3,-0.9,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-16,Ethiopia,Somalia,FIFA World Cup qualification,2,1433.5863077765914,1161.3935019765895,272.1928058000019,1471.3695349829795,1240.7018373172457,230.66769766573384,0.2,0.1,-0.5,-2.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2011-11-22,American Samoa,Tonga,FIFA World Cup qualification,2,1165.9404383598442,1341.9516583858183,-176.01122002597413,1277.7298301195212,1413.6335176592274,-135.9036875397062,0.0,0.2,-7.3,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-22,Samoa,Cook Islands,FIFA World Cup qualification,2,1351.303684002111,1348.6885943307,2.615089671410942,1389.1886440544256,1390.793725848875,-1.605081794449461,0.2,0.3,-1.9,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-24,American Samoa,Cook Islands,FIFA World Cup qualification,1,1189.4171207163283,1332.8090213863998,-143.39190067007144,1274.0035170608653,1389.590722091213,-115.5872050303476,0.1,0.3,-6.2,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-24,Samoa,Tonga,FIFA World Cup qualification,1,1367.1832569464111,1318.4749760293341,48.70828091707699,1387.9258120526817,1411.7955212676015,-23.869709214919794,0.3,0.2,-1.5,-1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-26,Samoa,American Samoa,FIFA World Cup qualification,2,1364.9547385912952,1195.669529970457,169.28520862083815,1387.2566973718342,1271.2749236303964,115.98177374143779,0.3,0.1,-1.1,-5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2011-11-26,Tonga,Cook Islands,FIFA World Cup qualification,2,1320.70349438445,1326.556612132271,-5.853117747820988,1409.462507636645,1388.0134526271902,21.449055009454696,0.1,0.3,-1.6,-0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-15,São Tomé and Príncipe,Lesotho,African Cup of Nations qualification,2,1330.5054111436455,1316.6059933731985,13.899417770446917,1374.3531478415855,1329.2889209323585,45.064226909227045,0.2,0.2,-1.9,-0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-21,Equatorial Guinea,Libya,African Cup of Nations,2,1390.6896394588834,1562.4556852737815,-171.766045814898,1360.035651419036,1516.5832773029351,-156.54762588389917,0.4,0.4,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-21,Senegal,Zambia,African Cup of Nations,0,1665.495748231857,1543.0461587165114,122.44958951534568,1607.3793157228251,1601.2187597286427,6.1605559941824595,0.6,0.5,0.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-22,Burkina Faso,Angola,African Cup of Nations,0,1570.5135101907456,1568.366792363896,2.146717826849681,1504.6082433854806,1554.2251079333478,-49.61686454786718,0.4,0.5,0.5,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-22,Ivory Coast,Sudan,African Cup of Nations,2,1807.0604059295517,1487.163989954297,319.89641597525474,1696.709043602687,1470.2203046123393,226.48873899034766,0.8,0.3,1.4,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-22,Lesotho,São Tomé and Príncipe,African Cup of Nations qualification,1,1301.2457439545542,1345.8656605622898,-44.619916607735604,1329.1928381478194,1371.7738692122948,-42.58103106447538,0.2,0.2,-0.8,-2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-01-23,Morocco,Tunisia,African Cup of Nations,0,1645.9666220295119,1638.6581917896742,7.308430239837662,1698.920137941689,1672.7052348060095,26.214903135679606,0.5,0.5,1.0,1.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-23,Gabon,Niger,African Cup of Nations,2,1578.0542849441729,1433.3180204210682,144.73626452310464,1551.85532266106,1430.5408927610667,121.31442989999323,0.3,0.2,0.0,-0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-24,Ghana,Botswana,African Cup of Nations,2,1720.6929392985257,1526.1839200265224,194.50901927200334,1623.2551014648534,1401.0100463693882,222.2450550954652,0.6,0.3,1.1,0.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-01-24,Mali,Guinea,African Cup of Nations,2,1547.2457577540351,1577.7301381297173,-30.48438037568212,1552.636077636973,1538.867383320551,13.768694316421943,0.4,0.3,0.2,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-25,Equatorial Guinea,Senegal,African Cup of Nations,2,1414.012643823216,1644.079170102798,-230.06652627958192,1360.6487311798328,1607.641101454848,-246.99237027501522,0.4,0.5,0.0,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-25,Libya,Zambia,African Cup of Nations,1,1539.132680909449,1564.4627368455706,-25.330055936121653,1516.9444773656976,1601.0267709464242,-84.08229358072663,0.4,0.5,0.4,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-26,Ivory Coast,Burkina Faso,African Cup of Nations,2,1811.4404801288606,1554.4146514394452,257.02582868941545,1697.2030713074362,1504.9514999834248,192.25157132401137,0.9,0.3,1.7,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-26,Sudan,Angola,African Cup of Nations,1,1482.7839157549881,1584.4656511151964,-101.68173536020822,1470.3029567359586,1554.2951162721126,-83.99215953615408,0.3,0.5,-0.2,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-27,Gabon,Morocco,African Cup of Nations,2,1587.7494989429688,1629.6301060121305,-41.88060706916167,1552.0058914098136,1698.6691734112994,-146.66328200148587,0.4,0.4,0.3,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-27,Niger,Tunisia,African Cup of Nations,0,1423.6228064222723,1654.9947078070556,-231.3719013847833,1430.5774339144878,1672.5701274924527,-241.99269357796493,0.2,0.5,-0.7,0.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-01-28,Ghana,Mali,African Cup of Nations,2,1728.5671766664043,1564.6460238768138,163.92115278959045,1623.5502453849888,1552.6121206597154,70.93812472527338,0.6,0.5,0.9,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-28,Botswana,Guinea,African Cup of Nations,0,1518.3096826586439,1560.3298720069386,-42.02018934829471,1401.7827246018396,1539.1000944271927,-137.31736982535313,0.3,0.2,0.2,-0.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-01-29,Equatorial Guinea,Zambia,African Cup of Nations,0,1439.2896914939854,1563.2983070094099,-124.00861551542448,1361.6950824081343,1600.9064945184612,-239.21141211032682,0.4,0.4,0.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-29,Libya,Senegal,African Cup of Nations,2,1540.2971107456096,1618.8021224320285,-78.50501168641881,1517.117822705883,1607.8045008658253,-90.68667815994218,0.3,0.4,0.3,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-30,Sudan,Burkina Faso,African Cup of Nations,2,1487.3372678595956,1548.4788451129948,-61.14157725339919,1470.3635439156626,1505.2077857422644,-34.844241826601774,0.3,0.3,-0.2,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-30,Ivory Coast,Angola,African Cup of Nations,2,1817.376286455311,1579.9122990105889,237.46398744472208,1697.7181346209188,1554.4437395964626,143.27439502445623,0.9,0.5,1.8,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-31,Gabon,Tunisia,African Cup of Nations,2,1605.6688846904494,1661.6778420559574,-56.00895736550797,1552.2101405957176,1672.5006594304552,-120.29051883473767,0.4,0.5,0.2,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-31,Niger,Morocco,African Cup of Nations,0,1416.9396721733706,1611.7107202646498,-194.77104809127923,1430.4871140769264,1698.3435174330014,-267.8564033560749,0.2,0.4,-0.5,0.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-01,Ghana,Guinea,African Cup of Nations,1,1737.5326973631966,1574.404151067622,163.12854629557455,1623.9896467711035,1539.2264621508816,84.76318462022186,0.6,0.3,0.8,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-01,Botswana,Mali,African Cup of Nations,0,1504.2354035979604,1555.6805031800216,-51.445099582061175,1402.4976139150715,1552.665368019083,-150.16775410401146,0.2,0.4,-0.4,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-04,Zambia,Sudan,African Cup of Nations,2,1573.818258204338,1506.1242311134827,67.69402709085534,1600.7831889856445,1470.4455425820586,130.33764640358595,0.4,0.4,0.3,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-04,Equatorial Guinea,Ivory Coast,African Cup of Nations,0,1428.7697402990573,1823.8758911568882,-395.1061508578309,1363.1872864290162,1698.2746841643348,-335.0873977353185,0.4,0.9,0.2,1.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-05,Gabon,Mali,African Cup of Nations,1,1624.2260789885688,1569.3285326971045,54.89754629146432,1552.513883459892,1552.6786505528316,-0.1647670929396554,0.5,0.4,0.4,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-05,Ghana,Tunisia,African Cup of Nations,2,1730.5276929584986,1643.120647757838,87.4070452006606,1624.462742815237,1672.4580499132328,-47.99530709799569,0.6,0.5,0.8,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-08,Mali,Ivory Coast,African Cup of Nations,0,1571.835826680067,1826.8603481525245,-255.02452147245754,1552.7516763517099,1698.8561712337448,-146.10449488203494,0.4,0.9,0.1,1.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-08,Zambia,Ghana,African Cup of Nations,2,1586.739691271367,1742.5852745755303,-155.84558330416326,1600.6950682968165,1624.9028463428024,-24.207778045985833,0.5,0.6,0.8,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-11,Ghana,Mali,African Cup of Nations,0,1719.8538455591931,1565.8441199309184,154.00972562827474,1625.3891373685574,1552.835013252707,72.5541241158503,0.6,0.3,0.7,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-12,Zambia,Ivory Coast,African Cup of Nations,1,1609.4711202877043,1832.852054901673,-223.38093461396875,1600.6496110426622,1699.4460522333704,-98.79644119070826,0.5,0.9,0.8,1.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-29,Iran,Qatar,FIFA World Cup qualification,1,1766.8844439889137,1585.9225629508562,180.96188103805753,1725.1106423739764,1599.3808055620527,125.72983681192363,0.7,0.3,2.5,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Iraq,Singapore,FIFA World Cup qualification,2,1629.5216703597807,1445.8575484335663,183.66412192621442,1625.1440540423498,1457.3573613549688,167.786692687381,0.7,0.2,0.7,-0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-02-29,Japan,Uzbekistan,FIFA World Cup qualification,0,1816.0449185568752,1587.520091182231,228.52482737464425,1734.496734484692,1575.8638166937524,158.6329177909397,0.6,0.6,1.8,0.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,South Korea,Kuwait,FIFA World Cup qualification,2,1799.2665057929335,1632.4162923234448,166.8502134694886,1729.5963461968893,1608.3830234163167,121.21332278057253,0.6,0.3,0.9,-0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,China PR,Jordan,FIFA World Cup qualification,2,1715.43134487814,1625.5376534884308,89.89369138970915,1647.6938599579173,1547.6844002517196,100.00945970619773,0.7,0.5,1.6,0.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Bahrain,Indonesia,FIFA World Cup qualification,2,1578.8664516713536,1469.2121196309738,109.65433204037981,1568.3215859564043,1452.1706376863067,116.15094827009762,0.3,0.2,-0.5,-1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Australia,Saudi Arabia,FIFA World Cup qualification,2,1824.9499242821782,1631.6237686197558,193.32615566242248,1766.9555709051047,1696.6675840458495,70.28798685925517,0.8,0.3,1.6,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,United Arab Emirates,Lebanon,FIFA World Cup qualification,2,1547.9492499918056,1448.3070443823376,99.64220560946796,1586.143905863677,1475.4113988861243,110.7325069775527,0.3,0.5,-0.2,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Liberia,Namibia,African Cup of Nations qualification,2,1406.8678580948156,1425.773790430333,-18.90593233551749,1462.8605857120708,1401.5062002169504,61.35438549512037,0.2,0.4,-0.6,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Tanzania,Mozambique,African Cup of Nations qualification,1,1403.1694722659167,1478.610117927894,-75.44064566197721,1426.8187561894754,1454.9223627716515,-28.1036065821761,0.3,0.5,-0.3,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-29,Seychelles,DR Congo,African Cup of Nations qualification,0,1261.8239836601206,1504.914232805327,-243.09024914520637,1322.243227746426,1534.0422496121264,-211.7990218657003,0.3,0.5,-0.7,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Madagascar,Cape Verde,African Cup of Nations qualification,0,1380.5398031346942,1521.1666207823507,-140.62681764765648,1490.7268759831563,1449.3705148300921,41.3563611530642,0.1,0.5,-1.1,0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Guinea-Bissau,Cameroon,African Cup of Nations qualification,0,1368.9631085658582,1668.0665839692765,-299.1034754034183,1415.6304625424445,1680.4420388539138,-264.81157631146925,0.2,0.4,-0.4,0.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Tajikistan,North Korea,FIFA World Cup qualification,1,1441.5204073552538,1594.3539352383134,-152.83352788305956,1468.487323746841,1574.6630686034514,-106.17574485661044,0.3,0.4,-0.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Rwanda,Nigeria,African Cup of Nations qualification,1,1495.228365432636,1712.5939191910093,-217.36555375837315,1458.1474515220714,1707.8790490682757,-249.73159754620428,0.7,0.4,0.6,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-29,Ethiopia,Benin,African Cup of Nations qualification,1,1426.368952575145,1442.1151449111571,-15.7461923360122,1470.242875279113,1393.5868770252239,76.65599825388904,0.2,0.1,0.3,-0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-29,Congo,Uganda,African Cup of Nations qualification,2,1456.7098932023687,1608.758891048528,-152.0489978461594,1491.6013733291113,1518.2879594157346,-26.686586086623265,0.3,0.5,-0.3,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Oman,Thailand,FIFA World Cup qualification,2,1649.5132356608858,1553.2165550761056,96.29668058478023,1548.6060611222429,1572.380482911561,-23.77442178931824,0.3,0.2,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,Gambia,Algeria,African Cup of Nations qualification,0,1453.3046065045864,1582.9127137136375,-129.608107209051,1427.0678124877822,1601.8771843835805,-174.80937189579822,0.3,0.3,-0.5,-0.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-02-29,Kenya,Togo,African Cup of Nations qualification,2,1392.8441605188366,1452.838125857902,-59.993965339065426,1500.1840153873532,1496.8387533586483,3.3452620287048376,0.4,0.2,0.0,-0.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-02-29,São Tomé and Príncipe,Sierra Leone,African Cup of Nations qualification,2,1343.8220604030612,1453.1206368452652,-109.29857644220397,1370.3345242872945,1495.9158484205914,-125.5813241332969,0.1,0.3,-2.2,-0.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-02-29,Chad,Malawi,African Cup of Nations qualification,2,1357.2730823141258,1475.7901862591311,-118.51710394500537,1403.4729863113294,1468.8823055516566,-65.40931924032725,0.1,0.1,-1.4,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-02-29,Burundi,Zimbabwe,African Cup of Nations qualification,2,1377.2313373438312,1510.5555879586439,-133.32425061481263,1431.3337174148608,1552.3092926706056,-120.97557525574484,0.3,0.6,0.0,0.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-06-01,Ghana,Lesotho,FIFA World Cup qualification,2,1702.3086604537418,1295.1660896749918,407.14257077875004,1625.960687606266,1328.7909680864218,297.1697195198442,0.5,0.2,0.4,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-06-01,Egypt,Mozambique,FIFA World Cup qualification,2,1775.556678829313,1467.23650783199,308.320170997323,1692.490511558375,1455.2617593508633,237.22875220751166,0.8,0.4,1.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Ivory Coast,Tanzania,FIFA World Cup qualification,2,1814.1361469851815,1408.7840700270679,405.3520769581137,1700.6229545842416,1426.5993662533706,274.023588330871,0.7,0.2,1.2,-0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Algeria,Rwanda,FIFA World Cup qualification,2,1601.292476522912,1475.841680361553,125.450796161359,1601.0725127233368,1459.0227567312222,142.04975599211457,0.5,0.5,0.2,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Cameroon,DR Congo,FIFA World Cup qualification,2,1673.653117671613,1520.4893056701353,153.1638120014777,1680.2687195437109,1533.7553846079827,146.51333493572815,0.5,0.5,0.9,1.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Burkina Faso,Congo,FIFA World Cup qualification,0,1514.2807037172886,1479.2967708350043,34.98393288228431,1505.6174216003403,1490.3940126023358,15.223408998004516,0.1,0.4,-0.5,-0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-06-02,Bolivia,Chile,FIFA World Cup qualification,0,1535.0404322700215,1827.7963733325587,-292.7559410625372,1562.077549234216,1695.1463677936383,-133.06881855942243,0.1,0.5,-0.9,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012-06-02,Gambia,Morocco,FIFA World Cup qualification,1,1443.0110025520348,1614.1971699931541,-171.18616744111932,1427.404181641844,1697.616569015868,-270.21238737402405,0.3,0.4,-0.2,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-06-02,Central African Republic,Botswana,FIFA World Cup qualification,2,1337.4705229462936,1505.2885125112687,-167.81798956497505,1357.096593696479,1404.2207498455132,-47.12415614903421,0.2,0.2,-1.0,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-06-02,Kenya,Malawi,FIFA World Cup qualification,1,1411.5798484551372,1452.3405434988433,-40.760695043706164,1499.7173203661857,1468.84636417866,30.870956187525735,0.5,0.1,0.2,-0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-06-02,Sierra Leone,Cape Verde,FIFA World Cup qualification,2,1417.1317459486336,1531.0224375727316,-113.89069162409805,1494.225763889703,1450.302931790511,43.92283209919219,0.2,0.6,-0.9,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-06-02,Uruguay,Venezuela,FIFA World Cup qualification,1,1866.1581690194432,1671.9482458479436,194.20992317149967,1722.7959601477494,1534.5174522746784,188.27850787307102,0.6,0.4,1.3,-0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012-06-02,Tunisia,Equatorial Guinea,FIFA World Cup qualification,2,1643.5465414867556,1425.785283303421,217.76125818333458,1672.8231246254325,1364.424691219017,308.3984334064155,0.5,0.4,0.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Sudan,Zambia,FIFA World Cup qualification,0,1493.2027980464536,1616.4748615704464,-123.27206352399276,1470.6136440444975,1600.7360622044287,-130.12241815993116,0.3,0.5,-0.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-02,Senegal,Liberia,FIFA World Cup qualification,2,1619.9205193529012,1423.7376501206336,196.18286923226765,1607.7922301070719,1462.3650748482012,145.4271552588707,0.4,0.3,0.0,-0.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2012-06-02,Argentina,Ecuador,FIFA World Cup qualification,2,1873.1647629139673,1746.8457709215556,126.31899199241161,1853.684076913299,1647.9362835113493,205.7477934019496,0.5,0.7,0.6,1.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2012-06-03,Niger,Gabon,FIFA World Cup qualification,2,1396.7573304356906,1621.7187850056064,-224.96145456991576,1429.7295666415769,1552.9190371069467,-123.18947046536982,0.1,0.5,-1.1,0.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-06-03,Angola,Uganda,FIFA World Cup qualification,1,1573.3021482579986,1576.4770785658252,-3.174930307826571,1554.7615702666194,1519.001270161829,35.7603001047903,0.3,0.5,0.2,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-03,Jordan,Iraq,FIFA World Cup qualification,1,1629.7135658975255,1643.946660576381,-14.233094678855423,1548.6532720225564,1625.4023488887635,-76.74907686620713,0.6,0.7,0.9,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-03,Lebanon,Qatar,FIFA World Cup qualification,0,1433.5128520142332,1565.6226160033932,-132.10976398916,1474.428667591772,1599.835756663518,-125.40708907174599,0.4,0.2,-0.2,0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-03,Japan,Oman,FIFA World Cup qualification,2,1794.7935432229606,1651.6972310896024,143.0963121333582,1735.6232264885955,1550.1960449633912,185.42718152520433,0.7,0.3,1.9,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-03,Benin,Mali,FIFA World Cup qualification,2,1444.8510567498195,1588.5058146006595,-143.65475785084004,1394.339469938429,1552.8915745860907,-158.55210464766174,0.1,0.4,-0.4,0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-03,South Africa,Ethiopia,FIFA World Cup qualification,1,1669.6015402204862,1427.0935954567678,242.50794476371834,1646.8083305987652,1469.3449772414708,177.4633533572944,0.3,0.2,0.3,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-06-03,Togo,Libya,FIFA World Cup qualification,1,1430.0903938973388,1581.0516219493743,-150.9612280520355,1496.2603441974322,1518.0499035019889,-21.789559304556633,0.2,0.4,-0.8,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2012-06-03,Uzbekistan,Iran,FIFA World Cup qualification,0,1612.7498882211423,1740.8266443449384,-128.07675612379603,1575.9226867669263,1726.0630869842676,-150.14040021734127,0.6,0.5,0.6,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-03,Peru,Colombia,FIFA World Cup qualification,0,1684.5453239953831,1767.3179662166563,-82.77264222127314,1599.0787893978054,1724.4829436206971,-125.40415422289175,0.3,0.6,-0.3,0.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
